date,Unnamed: 0,n_sick,calls,n_duty,n_sby,sby_need,dafted,weekday,year,calendarweek,month,quarter,season,Feiertage,schulferien,Sick-ratio,Residuals_calls,Residuals_Sick-ratio
2018-03-04,702,74,7752,1900,90,0,0,6,2018,9,3,1,1,0,0,0.0389473684210526,-488.1204350362013,0.004055182791814688
2018-03-05,703,78,9588,1900,90,96,6,0,2018,10,3,1,1,0,0,0.0410526315789473,795.4394824516664,0.0020471129933593638
2018-03-06,704,69,8406,1900,90,0,0,1,2018,10,3,1,1,0,0,0.0363157894736842,-227.68595308840275,-0.0011537649064667019
2018-03-07,705,76,9462,1900,90,69,0,2,2018,10,3,1,1,0,0,0.04,895.8140469115988,0.0020749626335759674
2018-03-08,706,80,7368,1900,90,0,0,3,2018,10,3,1,1,0,0,0.0421052631578947,-1059.6319461197618,0.004247602129172351
2018-03-09,707,87,7782,1900,90,0,0,4,2018,10,3,1,1,0,0,0.0457894736842105,-468.2504130187159,0.005280746028404707
2018-03-10,708,76,8196,1900,90,0,0,5,2018,10,3,1,1,0,0,0.04,-29.56478210017974,0.000739534686862598
2018-03-11,709,68,7704,1900,90,0,0,6,2018,10,3,1,1,0,0,0.0357894736842105,236.1652792495124,-0.00023688500862917294
2018-03-12,710,68,9072,1900,90,0,0,0,2018,11,3,1,1,0,0,0.0357894736842105,377.1537681659545,-0.0013351362774135372
2018-03-13,711,68,9480,1900,90,64,0,1,2018,11,3,1,1,0,0,0.0357894736842105,824.0283326258834,-0.0027067216334978154
2018-03-14,712,78,7134,1900,90,0,0,2,2018,11,3,1,1,0,0,0.0410526315789473,-1385.9002388026893,0.002419951818867963
2018-03-15,713,84,9306,1900,90,46,0,3,2018,11,3,1,1,0,0,0.0442105263157894,886.9394824516677,0.003177195788313457
2018-03-16,714,82,7602,1900,90,0,0,4,2018,11,3,1,1,0,0,0.0431578947368421,-652.5361273044315,0.0023710193884096432
2018-03-17,715,72,7932,1900,90,0,0,5,2018,11,3,1,1,0,0,0.0378947368421052,251.57807504267717,2.079013544909261e-05
2018-03-18,716,74,7920,1900,90,0,0,6,2018,11,3,1,1,0,0,0.0389473684210526,517.3081363923702,0.0022021426572316517
2018-03-19,717,76,8646,1900,90,0,0,0,2018,12,3,1,1,0,0,0.04,606.0109110230958,0.0016130732875948572
2018-03-20,718,88,6708,1900,90,0,0,1,2018,12,3,1,1,0,0,0.0463157894736842,-1274.2573816598313,0.004482474496768769
2018-03-21,719,94,8166,1900,90,0,0,2,2018,12,3,1,1,0,0,0.0494736842105263,470.671189768741,0.006332517614232022
2018-03-22,720,88,7116,1900,90,0,0,3,2018,12,3,1,1,0,0,0.0463157894736842,-351.6319461197617,0.005029726995461101
2018-03-23,721,100,7290,1900,90,0,0,4,2018,12,3,1,1,0,0,0.0526315789473684,64.03530126699877,0.008471030697908158
2018-03-24,722,84,6612,1900,90,0,0,5,2018,12,3,1,1,0,0,0.0442105263157894,-544.7076392430375,0.005119590386142974
2018-03-25,723,83,7248,1900,90,0,0,6,2018,12,3,1,1,0,0,0.0436842105263157,700.7367078209418,0.006250650981493825
2018-03-26,724,74,7680,1900,90,0,0,0,2018,13,3,1,1,0,1,0.0389473684210526,29.15376816595267,0.0038931106089401205
2018-03-27,725,70,7470,1900,90,0,0,1,2018,13,3,1,1,0,1,0.0368421052631578,-344.2573816598303,0.000619727042583942
2018-03-28,726,69,6876,1900,90,0,0,2,2018,13,3,1,1,0,1,0.0363157894736842,-1039.6145245169737,0.00033888863175701896
2018-03-29,727,81,8190,1900,90,0,0,3,2018,13,3,1,1,0,1,0.0426315789473684,81.22519673738141,0.0026301812603201323
2018-03-30,728,89,8526,1900,90,0,0,4,2018,13,3,1,1,1,1,0.0468421052631578,240.6067298384272,0.004970425168505793
2018-03-31,729,72,8010,1900,90,0,0,5,2018,13,3,1,1,0,1,0.0378947368421052,-322.70763924303844,0.0004792583581142637
2018-04-01,730,64,9522,1900,90,69,0,6,2018,13,4,2,1,0,1,0.0336842105263157,1087.3081363923693,0.0019554377267614817
2018-04-02,731,58,9642,1900,90,87,0,0,2018,14,4,2,1,1,1,0.0305263157894736,294.0109110230958,0.00036966224858174697
2018-04-03,732,65,9048,1900,90,0,0,1,2018,14,4,2,1,0,1,0.0342105263157894,-447.9716673741165,0.0010992521378900468
2018-04-04,733,62,10566,1900,90,276,186,2,2018,14,4,2,1,0,1,0.0326315789473684,1140.9569040544557,-0.0005242664356051429
2018-04-05,734,65,7932,1900,90,0,0,3,2018,14,4,2,1,0,1,0.0342105263157894,-1182.2033746911893,0.0013868927408748361
2018-04-06,735,67,9654,1900,90,98,8,4,2018,14,4,2,1,0,1,0.0352631578947368,672.6067298384272,0.0032997836843226616
2018-04-07,736,68,8202,1900,90,0,0,5,2018,14,4,2,1,0,1,0.0357894736842105,-534.4219249573229,0.004969732461718713
2018-04-08,737,70,8268,1900,90,0,0,6,2018,14,4,2,1,0,0,0.0368421052631578,368.16527924951424,0.0038236985614967453
2018-04-09,738,74,9438,1900,90,62,0,0,2018,15,4,2,1,0,0,0.0389473684210526,281.15376816595267,0.005719073919041881
2018-04-10,739,66,8580,1900,90,0,0,1,2018,15,4,2,1,0,0,0.0347368421052631,-392.2573816598303,0.0025120912461360882
2018-04-11,740,70,7686,1900,90,0,0,2,2018,15,4,2,1,0,0,0.0368421052631578,-1229.0430959455443,0.003282190345617277
2018-04-12,741,73,10080,1900,90,189,99,3,2018,15,4,2,1,0,0,0.0384210526315789,1366.0823395945245,0.00406688105439299
2018-04-13,742,72,8454,1900,90,0,0,4,2018,15,4,2,1,0,0,0.0378947368421052,26.32101555271345,0.0013020597209088564
2018-04-14,743,64,8490,1900,90,0,0,5,2018,15,4,2,1,0,0,0.0336842105263157,27.863789328390908,-0.00024844425862097057
2018-04-15,744,65,7782,1900,90,0,0,6,2018,15,4,2,1,0,0,0.0342105263157894,-350.12043503620134,-1.5030345110354434e-05
2018-04-16,745,60,8160,1900,90,0,0,0,2018,16,4,2,1,0,0,0.031578947368421,-493.7033746911886,-0.0016174944021102415
2018-04-17,746,56,10068,1900,90,170,80,1,2018,16,4,2,1,0,0,0.0294736842105263,1273.171189768742,-0.0040521302126949234
2018-04-18,747,64,8352,1900,90,0,0,2,2018,16,4,2,1,0,0,0.0336842105263157,-458.4716673741168,-0.002224027522448019
2018-04-19,748,64,7080,1900,90,0,0,3,2018,16,4,2,1,0,0,0.0336842105263157,-1738.489088976905,-0.004161870047105085
2018-04-20,749,61,9534,1900,90,68,0,4,2018,16,4,2,1,0,0,0.0321052631578947,822.6067298384254,-0.0063377021199005484
2018-04-21,750,57,9288,1900,90,15,0,5,2018,16,4,2,1,0,0,0.03,991.2923607569616,-0.006538839195735412
2018-04-22,751,58,8760,1900,90,0,0,6,2018,16,4,2,1,0,0,0.0305263157894736,771.0224221066555,-0.0040436480887711315
2018-04-23,752,57,8136,1900,90,0,0,0,2018,17,4,2,1,0,0,0.03,-1151.9890889769042,-0.007073962257216668
2018-04-24,753,52,8412,1900,90,0,0,1,2018,17,4,2,1,0,0,0.0273684210526315,-675.1145245169735,-0.007548016382591904
2018-04-25,754,55,9174,1900,90,0,0,2,2018,17,4,2,1,0,0,0.0289473684210526,343.8140469115988,-0.007036744582355344
2018-04-26,755,58,9522,1900,90,63,0,3,2018,17,4,2,1,0,0,0.0305263157894736,873.2251967373815,-0.004010106000943448
2018-04-27,756,55,8220,1900,90,0,0,4,2018,17,4,2,1,0,0,0.0289473684210526,-520.5361273044297,-0.004786710418245068
2018-04-28,757,54,8178,1900,90,0,0,5,2018,17,4,2,1,0,0,0.0284210526315789,-570.4219249573229,-0.005599618325940763
2018-04-29,758,55,8412,1900,90,0,0,6,2018,17,4,2,1,0,0,0.0289473684210526,130.73670782094177,-0.004239816053673956
2018-04-30,759,60,9504,1900,90,61,0,0,2018,18,4,2,1,0,0,0.031578947368421,396.8680538802389,-0.0036835748597679255
2018-05-01,760,65,9714,1900,90,108,18,1,2018,18,5,2,1,1,0,0.0342105263157894,497.456904054456,-0.002932591169007317
2018-05-02,761,74,8880,1900,90,0,0,2,2018,18,5,2,1,0,0,0.0389473684210526,-447.3288102312599,-0.001974141795506406
2018-05-03,762,78,8652,1900,90,0,0,3,2018,18,5,2,1,0,0,0.0410526315789473,-753.6319461197617,0.0001684662691085018
2018-05-04,763,76,9078,1900,90,0,0,4,2018,18,5,2,1,0,0,0.04,-340.53612730442967,-9.600399869093637e-05
2018-05-05,764,71,9642,1900,90,100,10,5,2018,18,5,2,1,0,0,0.0373684210526315,492.4352178998184,-0.0011400757009119127
2018-05-06,765,72,9882,1900,90,149,59,6,2018,18,5,2,1,0,0,0.0378947368421052,1232.1652792495124,0.0015957933162455487
2018-05-07,766,70,10320,1900,90,234,144,0,2018,19,5,2,1,0,0,0.0368421052631578,732.8680538802389,-0.0008740668700784188
2018-05-08,767,55,9078,1900,90,0,0,1,2018,19,5,2,1,0,0,0.0289473684210526,-380.2573816598303,-0.004251846532772592
2018-05-09,768,53,8358,1900,90,0,0,2,2018,19,5,2,1,0,0,0.0278947368421052,-971.9002388026876,-0.003378887543841816
2018-05-10,769,53,8562,1900,90,0,0,3,2018,19,5,2,1,1,0,0.0278947368421052,-394.489088976903,-0.0036561328327287933
2018-05-11,770,55,8268,1900,90,0,0,4,2018,19,5,2,1,0,0,0.0289473684210526,-288.2504130187159,-0.003110609744858682
2018-05-12,771,49,9432,1900,90,36,0,5,2018,19,5,2,1,0,0,0.0257894736842105,1209.0066464712477,-0.004673634281758278
2018-05-13,772,56,8190,1900,90,0,0,6,2018,19,5,2,1,0,0,0.0294736842105263,231.87956496379863,-0.0025505751566422628
2018-05-14,773,63,8244,1900,90,0,0,0,2018,20,5,2,1,0,0,0.0331578947368421,-515.1319461197611,-0.0037607079961274846
2018-05-15,774,63,7992,1900,90,0,0,1,2018,20,5,2,1,0,0,0.0331578947368421,-993.1145245169736,-0.0070852953172371
2018-05-16,775,60,9480,1900,90,56,0,2,2018,20,5,2,1,0,0,0.031578947368421,966.0997611973124,-0.005925150461409668
2018-05-17,776,66,7518,1900,90,0,0,3,2018,20,5,2,1,0,0,0.0347368421052631,-902.7748032626184,-0.004341858360623185
2018-05-18,777,68,9942,1900,90,157,67,4,2018,20,5,2,1,0,0,0.0357894736842105,1423.4638726955704,-0.0015997761876915262
2018-05-19,778,73,6822,1900,90,0,0,5,2018,20,5,2,1,0,0,0.0384210526315789,-1582.7076392430367,0.0016704195137565523
2018-05-20,779,78,8460,1900,90,0,0,6,2018,20,5,2,1,0,0,0.0410526315789473,774.450993535228,0.00575799744327006
2018-05-21,780,78,9654,1900,90,109,19,0,2018,21,5,2,1,1,0,0.0410526315789473,833.1537681659527,0.004915654209413223
2018-05-22,781,83,8442,1900,90,0,0,1,2018,21,5,2,1,0,0,0.0436842105263157,-27.11452451697249,0.0026119022832642516
2018-05-23,782,80,7422,1900,90,0,0,2,2018,21,5,2,1,0,0,0.0421052631578947,-1136.4716673741168,0.0037651012220562864
2018-05-24,783,90,8814,1900,90,0,0,3,2018,21,5,2,1,0,0,0.0473684210526315,534.6537681659539,0.007218482526512693
2018-05-25,784,102,7572,1900,90,0,0,4,2018,21,5,2,1,0,0,0.0536842105263157,-490.53612730442967,0.01007694650811594
2018-05-26,785,89,8136,1900,90,0,0,5,2018,21,5,2,1,0,0,0.0468421052631578,282.43521789982026,0.004972277098895833
2018-05-27,786,88,7428,1900,90,0,0,6,2018,21,5,2,1,0,0,0.0463157894736842,-92.12043503620134,0.006618117795184012
2018-05-28,787,80,8862,1900,90,0,0,0,2018,22,5,2,1,0,0,0.0421052631578947,594.8680538802389,0.0025568792165994725
2018-05-29,788,70,8226,1900,90,0,0,1,2018,22,5,2,1,0,0,0.0368421052631578,-482.2573816598303,0.00020189054965948083
2018-05-30,789,68,8064,1900,90,0,0,2,2018,22,5,2,1,0,0,0.0357894736842105,-635.9002388026875,0.0002314790252804736
2018-05-31,790,67,7392,1900,90,0,0,3,2018,22,5,2,1,0,0,0.0352631578947368,-1519.9176604054755,0.0008030775757797478
2018-06-01,791,66,10752,1900,90,317,227,4,2018,22,6,2,2,0,0,0.0347368421052631,1585.4638726955704,-1.8750698909174995e-05
2018-06-02,792,60,8766,1900,90,0,0,5,2018,22,6,2,2,0,0,0.031578947368421,-478.7076392430366,-0.0024125686442559857
2018-06-03,793,71,9834,1900,90,138,48,6,2018,22,6,2,2,0,0,0.0373684210526315,855.0224221066574,0.0007602899728750365
2018-06-04,794,80,11370,1900,90,454,364,0,2018,23,6,2,2,0,0,0.0421052631578947,1251.4394824516685,0.005351682502008822
2018-06-05,795,71,10020,1900,90,175,85,1,2018,23,6,2,2,0,0,0.0373684210526315,278.0283326258835,0.0007707324098834793
2018-06-06,796,77,9180,1900,90,13,0,2,2018,23,6,2,2,0,0,0.0405263157894736,-542.4716673741168,0.0009672844265084801
2018-06-07,797,77,8718,1900,90,0,0,3,2018,23,6,2,2,0,0,0.0405263157894736,-477.6319461197617,0.0018048022743108669
2018-06-08,798,78,8208,1900,90,0,0,4,2018,23,6,2,2,0,0,0.0410526315789473,-547.1075558758572,0.0031792126488908827
2018-06-09,799,79,9318,1900,90,43,0,5,2018,23,6,2,2,0,0,0.041578947368421,689.5780750426771,0.0028756374336570047
2018-06-10,800,90,7068,1900,90,0,0,6,2018,23,6,2,2,0,0,0.0473684210526315,-1343.5490064647738,0.006313404561656945
2018-06-11,801,78,9012,1900,90,0,0,0,2018,24,6,2,2,0,0,0.0410526315789473,-365.1319461197593,0.0031481162401279066
2018-06-12,802,72,10380,1900,90,248,158,1,2018,24,6,2,2,0,0,0.0378947368421052,903.7426183401697,0.0010053196838702236
2018-06-13,803,80,10638,1900,90,308,218,2,2018,24,6,2,2,0,0,0.0421052631578947,1420.3854754830263,0.003087662258006352
2018-06-14,804,78,8826,1900,90,0,0,3,2018,24,6,2,2,0,0,0.0410526315789473,-319.9176604054755,0.0028165335229266477
2018-06-15,805,85,8994,1900,90,0,0,4,2018,24,6,2,2,0,0,0.0447368421052631,41.7495869812841,0.0074381648238488265
2018-06-16,806,82,8196,1900,90,0,0,5,2018,24,6,2,2,0,0,0.0431578947368421,-588.4219249573247,0.00527781733950548
2018-06-17,807,89,7488,1900,90,0,0,6,2018,24,6,2,2,0,0,0.0468421052631578,-645.8347207504876,0.006567199134040124
2018-06-18,808,86,8382,1900,90,0,0,0,2018,25,6,2,2,0,0,0.0452631578947368,-569.9890889769042,0.0024448444964388708
2018-06-19,809,85,10452,1900,90,276,186,1,2018,25,6,2,2,0,0,0.0447368421052631,1747.1711897687403,0.0024680643106803207
2018-06-20,810,90,9060,1900,90,2,0,2,2018,25,6,2,2,0,0,0.0473684210526315,252.9569040544557,0.004898522675232615
2018-06-21,811,90,7902,1900,90,0,0,3,2018,25,6,2,2,0,0,0.0473684210526315,-867.6319461197617,0.00462987731754614
2018-06-22,812,91,7356,1900,90,0,0,4,2018,25,6,2,2,0,0,0.0478947368421052,-1558.5361273044314,0.00684790324457161
2018-06-23,813,86,9600,1900,90,106,16,5,2018,25,6,2,2,0,0,0.0452631578947368,935.5780750426752,0.0049990782543496304
2018-06-24,814,86,8148,1900,90,0,0,6,2018,25,6,2,2,0,0,0.0452631578947368,50.16527924951242,0.004448984244142813
2018-06-25,815,100,10122,1900,90,225,135,0,2018,26,6,2,2,0,0,0.0526315789473684,833.1537681659527,0.0064752929651798775
2018-06-26,816,85,9948,1900,90,175,85,1,2018,26,6,2,2,0,0,0.0447368421052631,364.599761197311,0.0022593640076800474
2018-06-27,817,86,8070,1900,90,0,0,2,2018,26,6,2,2,0,0,0.0452631578947368,-1142.4716673741168,0.005577870117165417
2018-06-28,818,82,9588,1900,90,100,10,3,2018,26,6,2,2,0,0,0.0431578947368421,351.2251967373814,0.004245321380295042
2018-06-29,819,89,9510,1900,90,91,1,4,2018,26,6,2,2,0,0,0.0468421052631578,334.892444124141,0.005247816538415953
2018-06-30,820,90,7692,1900,90,0,0,5,2018,26,6,2,2,0,0,0.0473684210526315,-1125.8504963858954,0.004937422638005524
2018-07-01,821,81,9240,1900,90,29,0,6,2018,26,7,3,2,0,0,0.0426315789473684,736.7367078209418,0.004768920533967571
2018-07-02,822,80,10416,1900,90,264,174,0,2018,27,7,3,2,0,0,0.0421052631578947,1111.7251967373802,0.004784350931072358
2018-07-03,823,70,8694,1900,90,0,0,1,2018,27,7,3,2,0,0,0.0368421052631578,-590.2573816598322,-0.000619478276650199
2018-07-04,824,60,8844,1900,90,0,0,2,2018,27,7,3,2,0,0,0.031578947368421,-588.7573816598306,7.803033506176803e-05
2018-07-05,825,63,8544,1900,90,0,0,3,2018,27,7,3,2,0,1,0.0331578947368421,-639.6319461197617,0.0005802733856105132
2018-07-06,826,71,9462,1900,90,64,0,4,2018,27,7,3,2,0,1,0.0373684210526315,536.3210155527134,0.0035165467173416485
2018-07-07,827,72,9420,1900,90,56,0,5,2018,27,7,3,2,0,1,0.0378947368421052,519.0066464712496,0.004340146813472393
2018-07-08,828,78,8418,1900,90,0,0,6,2018,27,7,3,2,0,1,0.0410526315789473,-129.83472075048576,0.006198353975212373
2018-07-09,829,83,9336,1900,90,51,0,0,2018,28,7,3,2,0,1,0.0436842105263157,-451.7033746911905,0.006679728644762935
2018-07-10,830,78,9768,1900,90,132,42,1,2018,28,7,3,2,0,1,0.0410526315789473,16.59976119731101,0.004536453790961766
2018-07-11,831,84,9348,1900,90,54,0,2,2018,28,7,3,2,0,1,0.0442105263157894,-395.04309594554434,0.00666450794461072
2018-07-12,832,80,10572,1900,90,295,205,3,2018,28,7,3,2,0,1,0.0421052631578947,914.3680538802384,0.005060326257516295
2018-07-13,833,66,9300,1900,90,26,0,4,2018,28,7,3,2,0,1,0.0347368421052631,-343.107555875859,0.00026352260454826255
2018-07-14,834,66,10050,1900,90,176,86,5,2018,28,7,3,2,0,1,0.0347368421052631,664.720932185534,-0.0013779497979190744
2018-07-15,835,73,8742,1900,90,0,0,6,2018,28,7,3,2,0,1,0.0384210526315789,-218.9775778933445,-0.0003508729734378012
2018-07-16,836,70,9960,1900,90,162,72,0,2018,29,7,3,2,0,1,0.0368421052631578,219.43948245166644,-0.0036105861834033748
2018-07-17,837,62,9210,1900,90,4,0,1,2018,29,7,3,2,0,1,0.0326315789473684,-294.54309594554405,-0.00512204176299158
2018-07-18,838,65,9354,1900,90,36,0,2,2018,29,7,3,2,0,1,0.0342105263157894,162.09976119731255,-0.0034655088782683703
2018-07-19,839,75,9378,1900,90,51,0,3,2018,29,7,3,2,0,1,0.0394736842105263,569.7966253088108,0.00113654992169962
2018-07-20,840,72,7740,1900,90,0,0,4,2018,29,7,3,2,0,1,0.0378947368421052,-705.6789844472884,0.0012151768543279349
2018-07-21,841,65,8550,1900,90,0,0,5,2018,29,7,3,2,0,1,0.0342105263157894,255.8637893283909,-2.0944270401709875e-05
2018-07-22,842,62,6978,1900,90,0,0,6,2018,29,7,3,2,0,1,0.0326315789473684,-781.2632921790582,3.7735534132495724e-05
2018-07-23,843,69,8148,1900,90,0,0,0,2018,30,7,3,2,0,1,0.0363157894736842,-410.56051754833175,0.0007952457480234019
2018-07-24,844,69,9396,1900,90,49,0,1,2018,30,7,3,2,0,1,0.0363157894736842,831.7426183401697,-0.001138624315262668
2018-07-25,845,69,8586,1900,90,0,0,2,2018,30,7,3,2,0,1,0.0363157894736842,325.81404691159787,-0.00031149942541245507
2018-07-26,846,78,8322,1900,90,0,0,3,2018,30,7,3,2,0,1,0.0410526315789473,-6.203374691189239,0.0015002846008632595
2018-07-27,847,82,7872,1900,90,0,0,4,2018,30,7,3,2,0,1,0.0431578947368421,-394.53612730442967,0.004223067585722684
2018-07-28,848,77,7110,1900,90,0,0,5,2018,30,7,3,2,0,1,0.0405263157894736,-835.279067814466,0.0026232518363034103
2018-07-29,849,91,8376,1900,90,0,0,6,2018,30,7,3,2,0,1,0.0478947368421052,780.4509935352262,0.007406276750186338
2018-07-30,850,92,8442,1900,90,0,0,0,2018,31,7,3,2,0,1,0.0484210526315789,-203.9890889769042,0.007669835189664036
2018-07-31,851,87,8394,1900,90,0,0,1,2018,31,7,3,2,0,1,0.0457894736842105,-511.400238802689,0.00053401046804262
2018-08-01,852,75,9114,1900,90,0,0,2,2018,31,8,3,2,0,1,0.0394736842105263,44.67118976874008,0.0001649084893515819
2018-08-02,853,79,9024,1900,90,0,0,3,2018,31,8,3,2,0,1,0.041578947368421,-10.489088976903004,0.0012347634921553753
2018-08-03,854,77,9780,1900,90,133,43,4,2018,31,8,3,2,0,1,0.0405263157894736,866.3210155527134,-0.000670107131893312
2018-08-04,855,64,8946,1900,90,0,0,5,2018,31,8,3,2,0,1,0.0336842105263157,108.43521789981844,-0.003502999866011717
2018-08-05,856,61,9054,1900,90,0,0,6,2018,31,8,3,2,0,1,0.0321052631578947,704.1652792495124,-0.0037239403450632057
2018-08-06,857,68,8322,1900,90,0,0,0,2018,32,8,3,2,0,1,0.0357894736842105,-821.1319461197611,-0.003521424924090657
2018-08-07,858,69,9108,1900,90,0,0,1,2018,32,8,3,2,0,1,0.0363157894736842,174.31404691159725,-0.0026736319256127315
2018-08-08,859,74,8676,1900,90,0,0,2,2018,32,8,3,2,0,1,0.0389473684210526,19.81404691159696,4.5305829734488406e-05
2018-08-09,860,75,7926,1900,90,0,0,3,2018,32,8,3,2,0,1,0.0394736842105263,-457.9176604054773,0.0019849837917628906
2018-08-10,861,74,8406,1900,90,0,0,4,2018,32,8,3,2,0,1,0.0389473684210526,169.4638726955685,0.0017386888306157207
2018-08-11,862,59,7692,1900,90,0,0,5,2018,32,8,3,2,0,1,0.0310526315789473,-514.7076392430384,-0.004694500306610923
2018-08-12,863,63,8070,1900,90,0,0,6,2018,32,8,3,2,0,1,0.0331578947368421,341.5938506780831,-0.002537006114509646
2018-08-13,864,64,8016,1900,90,0,0,0,2018,33,8,3,2,0,1,0.0336842105263157,-908.5605175483316,-0.0033766280002743183
2018-08-14,865,58,10146,1900,90,188,98,1,2018,33,8,3,2,0,1,0.0305263157894736,1315.1711897687403,-0.004654886431741135
2018-08-15,866,53,8304,1900,90,0,0,2,2018,33,8,3,2,0,1,0.0278947368421052,-396.75738165983057,-0.007090038238197902
2018-08-16,867,56,9648,1900,90,86,0,3,2018,33,8,3,2,0,1,0.0294736842105263,913.510911023097,-0.005457217602132811
2018-08-17,868,62,7842,1900,90,0,0,4,2018,33,8,3,2,0,1,0.0326315789473684,-829.9646987330003,-0.0019391129798464954
2018-08-18,869,66,7470,1900,90,0,0,5,2018,33,8,3,2,0,0,0.0347368421052631,-1002.4219249573227,-0.0014339058982154942
2018-08-19,870,75,9228,1900,90,21,0,6,2018,33,8,3,2,0,0,0.0394736842105263,1030.7367078209418,0.003421177014545881
2018-08-20,871,79,8304,1900,90,0,0,0,2018,34,8,3,2,0,0,0.041578947368421,-863.1319461197611,0.001969562819240246
2018-08-21,872,71,9996,1900,90,171,81,1,2018,34,8,3,2,0,0,0.0373684210526315,666.3140469115972,-0.0015274731496775044
2018-08-22,873,79,9354,1900,90,50,0,2,2018,34,8,3,2,0,0,0.041578947368421,-175.6145245169737,-0.00220443381618397
2018-08-23,874,83,9786,1900,90,141,51,3,2018,34,8,3,2,0,0,0.0436842105263157,461.7966253088108,-0.0005913600358427203
2018-08-24,875,89,9072,1900,90,4,0,4,2018,34,8,3,2,0,0,0.0468421052631578,-267.6789844472865,0.0015342507948870668
2018-08-25,876,82,9558,1900,90,94,4,5,2018,34,8,3,2,0,0,0.0431578947368421,588.4352178998184,-0.0011326962530981213
2018-08-26,877,95,8712,1900,90,0,0,6,2018,34,8,3,2,0,0,0.05,351.87956496379684,0.0031241730892073855
2018-08-27,878,90,9138,1900,90,18,0,0,2018,35,8,3,2,0,0,0.0473684210526315,48.01091102309579,0.0029381200570836943
2018-08-28,879,92,8652,1900,90,0,0,1,2018,35,8,3,2,0,0,0.0484210526315789,-525.9716673741166,0.0020970562102520136
2018-08-29,880,80,8064,1900,90,0,0,2,2018,35,8,3,2,0,0,0.0421052631578947,-1170.7573816598306,0.0009065170770308424
2018-08-30,881,77,8244,1900,90,0,0,3,2018,35,8,3,2,0,0,0.0405263157894736,-1043.3462318340462,0.0012677683788012116
2018-08-31,882,87,9780,1900,90,143,53,4,2018,35,8,3,2,0,0,0.0457894736842105,379.46387269557033,0.001983782157540314
2018-09-01,883,84,10644,1900,90,313,223,5,2018,35,9,3,3,0,0,0.0442105263157894,1333.2923607569633,-0.001274689363728626
2018-09-02,884,83,10002,1900,90,184,94,6,2018,35,9,3,3,0,0,0.0436842105263157,732.450993535228,0.0015366140088580796
2018-09-03,885,85,10656,1900,90,317,227,0,2018,36,9,3,3,0,0,0.0447368421052631,190.29662530880955,0.002363338353967466
2018-09-04,886,80,9270,1900,90,34,0,1,2018,36,9,3,3,0,0,0.0421052631578947,-1119.1145245169753,-0.0014288189800067304
2018-09-05,887,82,10752,1900,90,333,243,2,2018,36,9,3,3,0,0,0.0431578947368421,700.3854754830281,-0.001174793505361215
2018-09-06,888,88,9966,1900,90,182,92,3,2018,36,9,3,3,0,0,0.0463157894736842,243.2251967373814,-0.0015158573521929126
2018-09-07,889,91,9336,1900,90,59,0,4,2018,36,9,3,3,0,0,0.0478947368421052,111.17815840985656,-0.00346875329066924
2018-09-08,890,85,8970,1900,90,0,0,5,2018,36,9,3,3,0,0,0.0447368421052631,-110.13621067160908,-0.003889765867774106
2018-09-09,891,94,8622,1900,90,0,0,6,2018,36,9,3,3,0,0,0.0494736842105263,130.73670782094177,-0.001497832838854754
2018-09-10,892,102,7896,1900,90,0,0,0,2018,37,9,3,3,0,0,0.0536842105263157,-1265.9890889769024,0.0008980655829989546
2018-09-11,893,90,9504,1900,90,91,1,1,2018,37,9,3,3,0,0,0.0473684210526315,594.3140469115972,-0.002808455285382084
2018-09-12,894,91,9606,1900,90,113,23,2,2018,37,9,3,3,0,0,0.0478947368421052,969.528332625885,0.000785392347398526
2018-09-13,895,97,8010,1900,90,0,0,3,2018,37,9,3,3,0,0,0.0510526315789473,-565.9176604054754,-0.0003976966536428615
2018-09-14,896,100,7662,1900,90,0,0,4,2018,37,9,3,3,0,0,0.0526315789473684,-779.3932701615746,0.002086321611197324
2018-09-15,897,97,7746,1900,90,0,0,5,2018,37,9,3,3,0,0,0.0510526315789473,-429.8504963858953,-0.00033765499698981336
2018-09-16,898,93,9120,1900,90,17,0,6,2018,37,9,3,3,0,0,0.0489473684210526,1593.0224221066564,0.002509176694110063
2018-09-17,899,90,7680,1900,90,0,0,0,2018,38,9,3,3,0,0,0.0473684210526315,-907.7033746911886,0.000346675692748228
2018-09-18,900,89,8892,1900,90,0,0,1,2018,38,9,3,3,0,0,0.0468421052631578,110.88547548302478,0.00037339202696271695
2018-09-19,901,107,8040,1900,90,0,0,2,2018,38,9,3,3,0,0,0.0563157894736842,-884.4716673741168,0.00291592987844079
2018-09-20,902,116,8784,1900,90,0,0,3,2018,38,9,3,3,0,0,0.0610526315789473,376.9394824516676,0.0036535730731855863
2018-09-21,903,116,9108,1900,90,38,0,4,2018,38,9,3,3,0,0,0.0610526315789473,658.892444124141,0.0011858970337719835
2018-09-22,904,102,9438,1900,90,90,0,5,2018,38,9,3,3,0,0,0.0536842105263157,1119.0066464712477,-0.0038346509114334758
2018-09-23,905,104,6420,1900,90,0,0,6,2018,38,9,3,3,0,0,0.0547368421052631,-1520.1204350362032,0.0003294923233658556
2018-09-24,906,104,8700,1900,90,0,0,0,2018,39,9,3,3,0,0,0.0547368421052631,-49.70337469119045,7.50262495053805e-05
2018-09-25,907,106,9228,1900,90,52,0,1,2018,39,9,3,3,0,0,0.0557894736842105,752.8854754830256,0.000893058773738381
